job_id,model_id,step,train_loss,total_steps,train_mean_token_accuracy
ftjob-lLqpcRorcN2iyO8J9gblbMle,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-4:AYa7QqLA,65,0.229777529835701,1500,0.9285714030265808
ftjob-lLqpcRorcN2iyO8J9gblbMle,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-4:AYa7QqLA,64,0.4403463900089264,1500,0.8785529732704163
ftjob-lLqpcRorcN2iyO8J9gblbMle,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-4:AYa7QqLA,63,0.2083151936531067,1500,0.9407665729522705
ftjob-lLqpcRorcN2iyO8J9gblbMle,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-4:AYa7QqLA,62,0.2536516487598419,1500,0.9235293865203857
ftjob-lLqpcRorcN2iyO8J9gblbMle,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-4:AYa7QqLA,61,0.1326317936182022,1500,0.9571917653083801
ftjob-lLqpcRorcN2iyO8J9gblbMle,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-4:AYa7QqLA,60,0.29759958386421204,1500,0.9330024719238281
ftjob-lLqpcRorcN2iyO8J9gblbMle,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-4:AYa7QqLA,59,0.3100641071796417,1500,0.9182509779930115
ftjob-lLqpcRorcN2iyO8J9gblbMle,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-4:AYa7QqLA,58,0.29996195435523987,1500,0.9095890522003174
ftjob-lLqpcRorcN2iyO8J9gblbMle,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-4:AYa7QqLA,57,0.25317883491516113,1500,0.9279661178588867
ftjob-lLqpcRorcN2iyO8J9gblbMle,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-4:AYa7QqLA,56,0.43143391609191895,1500,0.8859649300575256
ftjob-lLqpcRorcN2iyO8J9gblbMle,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-4:AYa7QqLA,55,0.11446412652730942,1500,0.9655172228813171
ftjob-lLqpcRorcN2iyO8J9gblbMle,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-4:AYa7QqLA,54,0.46188613772392273,1500,0.8841807842254639
ftjob-lLqpcRorcN2iyO8J9gblbMle,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-4:AYa7QqLA,53,0.18283745646476746,1500,0.955294132232666
ftjob-lLqpcRorcN2iyO8J9gblbMle,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-4:AYa7QqLA,52,0.43550851941108704,1500,0.8775933384895325
ftjob-lLqpcRorcN2iyO8J9gblbMle,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-4:AYa7QqLA,51,0.32629767060279846,1500,0.9063136577606201
ftjob-lLqpcRorcN2iyO8J9gblbMle,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-4:AYa7QqLA,50,0.646712064743042,1500,0.8403990268707275
ftjob-lLqpcRorcN2iyO8J9gblbMle,ft:gpt-4o-2024-08-06:future-of-humanity-institute:vc-unsafe-4:AYa7QqLA,49,0.1462603360414505,1500,0.9538187980651855
